Drug 1,Drug 2,DDI Type,Time,Unit
cimetidine,roflumilast,antagonism,31,sec
cimetidine,sildenafil,antagonism,2,yr
cimetidine,sufentanil,agonism,14,min
cimetidine,tacrine,agonism,20,min
cimetidine,tacrolimus (anhydrous),antagonism,3,day
cimetidine,tamoxifen,agonism,1,sec
cimetidine,tamsulosin,antagonism,4,day
cimetidine,terfenadine,antagonism,25,sec
cimetidine,ticlopidine,antagonism,51,week
cimetidine,timolol,antagonism,7,day
cimetidine,tizanidine,antagonism,1,sec
cimetidine,tolterodine,agonism,15,hr
tramadol hydrochloride,cimetidine,agonism,7,day
cimetidine,trazodone,antagonism,32,min
cimetidine,triazolam,agonism,3,yr
cimetidine,trimipramine,antagonism,7,week
cimetidine,vilazodone,antagonism,5,yr
cisapride,acenocoumarol,antagonism,32,min
cisapride,amiodarone,antagonism,1,sec
cisapride,amprenavir,antagonism,26,min
cisapride,aprepitant,antagonism,15,hr
cisapride,atazanavir,agonism,21,hr
cisapride,boceprevir,antagonism,44,min
cisapride,clarithromycin,agonism,3,yr
cisapride,clomipramine,agonism,5,yr
cisapride,desipramine,agonism,2,day
cisapride,dicoumarol,antagonism,19,sec
cisapride,dihydroquinidine barbiturate,antagonism,15,hr
cisapride,disopyramide,antagonism,50,min
cisapride,doxepin,agonism,14,min
cisapride,encainide,antagonism,31,week
cisapride,erythromycin,agonism,21,hr
cisapride,fexofenadine,agonism,3,hr
cisapride,flecainide,agonism,4,yr
cisapride,fluconazole,agonism,2,day
cisapride,fluphenazine,antagonism,6,day
cisapride,fosamprenavir,antagonism,4,day
cisapride,ibutilide,antagonism,37,week
cisapride,imipramine,antagonism,43,week
cisapride,indinavir,antagonism,3,yr
cisapride,itraconazole,antagonism,21,hr
josamycin,cisapride,antagonism,1,yr
cisapride,ketoconazole,agonism,21,hr
cisapride,maprotiline,antagonism,56,min
cisapride,mesoridazine,antagonism,37,sec
cisapride,methdilazine,antagonism,43,sec
cisapride,methotrimeprazine,antagonism,2,yr
cisapride,mibefradil,agonism,3,yr
cisapride,nefazodone,agonism,37,sec
cisapride,nelfinavir,agonism,9,hr
cisapride,nifedipine,antagonism,3,yr
cisapride,nortriptyline,antagonism,3,hr
cisapride,perphenazine,agonism,25,week
cisapride,posaconazole,antagonism,37,sec
cisapride,procainamide,antagonism,35,week
cisapride,prochlorperazine,antagonism,43,sec
cisapride,promazine,agonism,26,min
cisapride,promethazine,agonism,11,week
cisapride,propafenone hydrochloride,antagonism,9,hr
cisapride,propiomazine,agonism,3,yr
cisapride,protriptyline,agonism,7,day
cisapride,quinidine barbiturate,agonism,38,min
cisapride,quinupristin,agonism,21,hr
cisapride,ritonavir,agonism,6,day
cisapride,saquinavir,antagonism,39,week
cisapride,sotalol,antagonism,19,sec
cisapride,tacrolimus (anhydrous),agonism,43,sec
cisapride,telaprevir,antagonism,15,hr
cisapride,telavancin,agonism,4,day
cisapride,telavancin hydrochloride,agonism,4,day
cisapride,telithromycin,agonism,3,day
cisapride,terfenadine,antagonism,14,min
cisapride,thiethylperazine,antagonism,3,hr
cisapride,thioridazine,agonism,49,sec
cisapride,thiothixene,antagonism,1,day
cisapride,tipranavir,antagonism,11,week
cisapride,toremifene,antagonism,17,week
cisapride,trifluoperazine,antagonism,31,sec
cisapride,triflupromazine,agonism,4,day
cisapride,trimeprazine,agonism,37,sec
cisapride,trimipramine,agonism,4,yr
cisapride,troleandomycin,antagonism,17,week
cisapride,voriconazole,antagonism,15,hr
cisapride,vorinostat,antagonism,15,hr
cisapride,zuclopenthixol,antagonism,23,week
citalopram,acenocoumarol,antagonism,15,hr
citalopram,almotriptan,agonism,31,sec
citalopram,clarithromycin,agonism,2,min
citalopram,clozapine,antagonism,25,week
citalopram,desvenlafaxine,antagonism,49,sec
citalopram,dicoumarol,agonism,43,sec
citalopram,eletriptan,antagonism,5,yr
citalopram,erythromycin,agonism,19,sec
citalopram,frovatriptan,antagonism,5,day
citalopram,ginkgo biloba,agonism,3,day
citalopram,isocarboxazid,agonism,43,sec
josamycin,citalopram,agonism,50,min
citalopram,ketoprofen,antagonism,25,week
citalopram,linezolid,antagonism,35,week
citalopram,metoprolol,antagonism,1,yr
citalopram,moclobemide,agonism,38,min
citalopram,naratriptan,antagonism,3,day
citalopram,oxycodone,antagonism,9,hr
citalopram,phenelzine,antagonism,15,hr
citalopram,pimozide,agonism,7,day
citalopram,propranolol,agonism,3,hr
citalopram,rasagiline,antagonism,21,hr
citalopram,rizatriptan,antagonism,37,week
citalopram,selegiline,antagonism,2,day
citalopram,sibutramine,agonism,1,sec
citalopram,st. john's wort,agonism,21,hr
citalopram,telithromycin,agonism,21,hr
citalopram,ticlopidine,antagonism,9,hr
citalopram,tolmetin sodium dihydrate,antagonism,1,day
tramadol hydrochloride,citalopram,agonism,9,hr
citalopram,tranylcypromine,antagonism,15,hr
citalopram,trazodone,antagonism,1,yr
citalopram,treprostinil,antagonism,5,day
citalopram,trimipramine,agonism,38,min
citalopram,triprolidine,antagonism,2,yr
citalopram,troleandomycin,antagonism,15,hr
citalopram,venlafaxine,agonism,5,yr
citalopram,voriconazole,antagonism,15,hr
citalopram,zuclopenthixol,antagonism,38,min
clarithromycin,abiraterone,antagonism,3,yr
clarithromycin,acenocoumarol,antagonism,2,day
clarithromycin,alvimopan,agonism,15,hr
clarithromycin,aminophylline,agonism,29,week
clarithromycin,amiodarone,agonism,56,min
clarithromycin,aprepitant,antagonism,7,sec
clarithromycin,atazanavir,agonism,5,yr
clarithromycin,atorvastatin,agonism,38,min
clarithromycin,bromazepam,antagonism,1,yr
clarithromycin,cabazitaxel,antagonism,50,min
clarithromycin,colchicine,antagonism,3,hr
clarithromycin,cyclosporin A,agonism,7,sec
clarithromycin,dabrafenib,antagonism,21,hr
clarithromycin,dantrolene,antagonism,4,yr
clarithromycin,darifenacin,agonism,19,week
clarithromycin,diazepam,agonism,23,week
clarithromycin,dicoumarol,agonism,6,day
clarithromycin,digoxin,antagonism,1,yr
clarithromycin,dihydroergotamine,antagonism,21,hr
clarithromycin,disopyramide,agonism,15,hr
clarithromycin,dofetilide,antagonism,1,yr
clarithromycin,dronedarone,antagonism,3,hr
clarithromycin,dyphylline,agonism,27,week
clarithromycin,eletriptan,antagonism,7,sec
clarithromycin,ergotamine,antagonism,2,day
clarithromycin,everolimus,antagonism,31,sec
clarithromycin,fluoxetine,antagonism,21,hr
clarithromycin,fosphenytoin,antagonism,31,week
clarithromycin,gefitinib,agonism,6,day
clarithromycin,iloperidone,antagonism,1,yr
clarithromycin,imatinib,agonism,15,week
clarithromycin,indinavir,antagonism,9,hr
clarithromycin,itraconazole,antagonism,3,hr
clarithromycin,ivacaftor,antagonism,3,week
clarithromycin,lovastatin,antagonism,5,yr
clarithromycin,lurasidone,antagonism,5,day
clarithromycin,6alpha-methylprednisolone,antagonism,19,sec
clarithromycin,methysergide,agonism,3,yr
clarithromycin,midazolam,antagonism,5,week
clarithromycin,oxtriphylline,agonism,25,sec
clarithromycin,pazopanib,antagonism,8,min
clarithromycin,phenytoin,agonism,49,sec
clarithromycin,pimozide,agonism,49,sec
clarithromycin,ponatinib,agonism,15,hr
clarithromycin,quetiapine,agonism,2,min
clarithromycin,quinidine barbiturate,antagonism,2,yr
clarithromycin,quinupristin,antagonism,41,week
clarithromycin,ranolazine,antagonism,1,yr
clarithromycin,regorafenib,agonism,7,week
clarithromycin,repaglinide,antagonism,3,yr
clarithromycin,rifabutin,antagonism,13,sec
clarithromycin,saxagliptin,antagonism,21,hr
clarithromycin,sertraline,agonism,3,hr
clarithromycin,sildenafil,agonism,21,week
clarithromycin,simvastatin,antagonism,31,sec
clarithromycin,sirolimus,antagonism,55,sec
clarithromycin,solifenacin,agonism,31,sec
clarithromycin,sotalol,antagonism,6,day
clarithromycin,sunitinib,antagonism,3,yr
clarithromycin,tacrolimus (anhydrous),agonism,3,yr
clarithromycin,tadalafil,antagonism,5,yr
clarithromycin,tamoxifen,antagonism,4,day
clarithromycin,tamsulosin,antagonism,20,min
clarithromycin,telithromycin,antagonism,25,sec
clarithromycin,temsirolimus,antagonism,1,yr
clarithromycin,teniposide,agonism,4,yr
clarithromycin,terfenadine,agonism,39,week
clarithromycin,thiothixene,antagonism,35,week
clarithromycin,tiagabine,antagonism,4,yr
clarithromycin,tipranavir,agonism,11,week
clarithromycin,tolterodine,agonism,7,sec
clarithromycin,tolvaptan,antagonism,50,min
clarithromycin,topotecan,antagonism,4,yr
clarithromycin,toremifene,agonism,21,hr
tramadol hydrochloride,clarithromycin,agonism,6,day
clarithromycin,trazodone,antagonism,3,day
clarithromycin,triazolam,antagonism,19,sec
clarithromycin,trimipramine,agonism,1,yr
clarithromycin,valproic acid,antagonism,25,sec
clarithromycin,vardenafil,antagonism,37,week
clarithromycin,vemurafenib,agonism,49,sec
clarithromycin,venlafaxine,antagonism,56,min
clarithromycin,verapamil,antagonism,2,yr
clarithromycin,vilazodone,agonism,15,hr
clarithromycin,vinblastine,antagonism,38,min
clarithromycin,vincristine,antagonism,21,hr
clarithromycin,vinorelbine,antagonism,4,day
clarithromycin,vismodegib,agonism,49,sec
clarithromycin,voriconazole,antagonism,3,yr
clarithromycin,vorinostat,agonism,4,yr
clarithromycin,zuclopenthixol,agonism,5,yr
clemastine,donepezil,antagonism,1,yr
clemastine,galanthamine,agonism,56,min
clemastine,rivastigmine,antagonism,3,hr
clemastine,tacrine,antagonism,9,hr
trimethobenzamide,clemastine,agonism,7,week
clemastine,triprolidine,agonism,15,week
clemastine,trospium,antagonism,43,sec
clidinium,donepezil,antagonism,3,yr
clidinium,galanthamine,antagonism,32,min
clidinium,haloperidol,agonism,3,hr
clidinium,potassium chloride,agonism,4,day
clidinium,pramlintide,agonism,50,min
clidinium,secretin,antagonism,55,sec
clidinium,tacrine,antagonism,2,day
trimethobenzamide,clidinium,agonism,6,day
clidinium,triprolidine,agonism,17,week
clidinium,trospium,agonism,3,hr
clofibrate,acenocoumarol,antagonism,45,week
clofibrate,acetohexamide,agonism,25,week
clofibrate,dicoumarol,agonism,2,min
clofibrate,glipizide,agonism,27,week
clofibrate,glisoxepide,antagonism,2,day
clofibrate,glyburide,agonism,38,min
clofibrate,glycodiazine,agonism,44,min
clofibrate,insulin aspart,antagonism,15,hr
clofibrate,insulin detemir,agonism,55,sec
clofibrate,insulin glulisine,agonism,21,hr
clofibrate,tolazamide,agonism,9,hr
clofibrate,ursodeoxycholic acid,agonism,2,day
clomiphene,amobarbital,agonism,2,min
clomiphene,aprobarbital,antagonism,25,sec
clomiphene,butabarbital,antagonism,1,sec
clomiphene,butethal,antagonism,1,yr
clomiphene,ethotoin,antagonism,56,min
clomiphene,fosphenytoin,antagonism,49,sec
clomiphene,griseofulvin,antagonism,1,sec
clomiphene,heptabarbital,agonism,44,min
clomiphene,hexobarbital,antagonism,7,week
clomiphene,mephenytoin,agonism,37,week
clomiphene,mephobarbital,antagonism,4,yr
clomiphene,pentobarbital,agonism,29,week
clomiphene,phenobarbital,agonism,3,yr
clomiphene,phenytoin,antagonism,17,week
clomiphene,prednisolone,agonism,37,sec
clomiphene,prednisone,antagonism,4,yr
clomiphene,primidone,agonism,50,min
clomiphene,raloxifene,agonism,43,sec
clomiphene,secobarbital,agonism,1,sec
clomiphene,talbutal,antagonism,7,day
clomiphene,ursodeoxycholic acid,agonism,21,week
clonazepam,clozapine,antagonism,31,sec
clonazepam,fluconazole,agonism,15,hr
clonazepam,indinavir,agonism,26,min
clonazepam,itraconazole,agonism,5,yr
clonazepam,kava,agonism,2,min
clonazepam,ketoconazole,agonism,9,hr
clonazepam,nelfinavir,agonism,15,hr
clonazepam,omeprazole,antagonism,1,sec
clonazepam,ritonavir,agonism,1,yr
clonazepam,saquinavir,antagonism,33,week
clonazepam,st. john's wort,agonism,3,week
clonazepam,telithromycin,antagonism,3,day
clonazepam,tipranavir,antagonism,39,week
clonazepam,triprolidine,antagonism,38,min
clonazepam,vigabatrin,agonism,4,yr
clonazepam,voriconazole,agonism,37,sec
clorazepic acid,amprenavir,antagonism,1,yr
clorazepic acid,clozapine,agonism,1,yr
clorazepic acid,ethotoin,antagonism,25,week
clorazepic acid,fluconazole,agonism,43,week
clorazepic acid,fosamprenavir,agonism,13,sec
clorazepic acid,fosphenytoin,antagonism,1,yr
clorazepic acid,indinavir,agonism,49,week
clorazepic acid,itraconazole,agonism,7,day
clorazepic acid,kava,antagonism,43,sec
clorazepic acid,ketoconazole,antagonism,5,yr
clorazepic acid,mephenytoin,antagonism,49,sec
clorazepic acid,nelfinavir,agonism,15,hr
clorazepic acid,omeprazole,agonism,5,yr
clorazepic acid,phenytoin,antagonism,13,week
clorazepic acid,ritonavir,antagonism,49,sec
clorazepic acid,saquinavir,agonism,55,sec
clorazepic acid,telithromycin,agonism,5,yr
clorazepic acid,tipranavir,agonism,26,min
clorazepic acid,triprolidine,agonism,4,day
clorazepic acid,voriconazole,antagonism,3,hr
clotrimazole,alvimopan,agonism,2,min
clotrimazole,colchicine,agonism,13,week
clotrimazole,everolimus,agonism,4,yr
clotrimazole,halofantrine,agonism,1,sec
clotrimazole,lurasidone,antagonism,9,week
clotrimazole,ranolazine,agonism,32,min
clotrimazole,tacrolimus (anhydrous),agonism,5,yr
clotrimazole,tamsulosin,agonism,55,sec
clotrimazole,tolterodine,agonism,4,day
clotrimazole,tolvaptan,agonism,15,hr
tramadol hydrochloride,clotrimazole,antagonism,3,yr
clotrimazole,trazodone,agonism,44,min
clozapine,ado-trastuzumab emtansine,agonism,21,hr
clozapine,bromazepam,antagonism,37,sec
clozapine,cinolazepam,agonism,2,yr
clozapine,diazepam,antagonism,21,hr
clozapine,dihydrocodeine,agonism,2,yr
clozapine,donepezil,agonism,6,day
clozapine,erythromycin,agonism,9,week
clozapine,estazolam,antagonism,55,sec
clozapine,ethotoin,agonism,14,min
clozapine,flunitrazepam,antagonism,3,yr
clozapine,fluoxetine,agonism,4,yr
clozapine,flurazepam,agonism,21,hr
clozapine,fluvoxamine,antagonism,2,day
clozapine,fosphenytoin,antagonism,17,week
clozapine,galanthamine,antagonism,1,yr
clozapine,halazepam,agonism,3,yr
clozapine,haloperidol,antagonism,7,day
josamycin,clozapine,agonism,44,min
clozapine,ketazolam,agonism,38,min
clozapine,lamotrigine,antagonism,21,hr
clozapine,lormetazepam,agonism,26,min
clozapine,mephenytoin,antagonism,37,week
clozapine,midazolam,antagonism,7,day
clozapine,modafinil,antagonism,55,sec
clozapine,nitrazepam,agonism,3,yr
clozapine,oxazepam,antagonism,21,week
clozapine,paclitaxel,agonism,3,hr
clozapine,phenytoin,agonism,49,sec
clozapine,prazepam,antagonism,56,min
clozapine,quazepam,antagonism,3,hr
clozapine,rifabutin,agonism,21,hr
clozapine,ritonavir,antagonism,3,hr
clozapine,rivastigmine,antagonism,7,sec
clozapine,sertraline,agonism,14,min
clozapine,tacrine,agonism,44,min
clozapine,tamoxifen,agonism,50,min
clozapine,tamsulosin,antagonism,27,week
clozapine,temazepam,antagonism,43,sec
clozapine,tetrabenazine,antagonism,9,hr
clozapine,thiabendazole,agonism,3,hr
tramadol hydrochloride,clozapine,antagonism,25,sec
clozapine,triazolam,antagonism,20,min
trimethobenzamide,clozapine,antagonism,3,day
clozapine,triprolidine,agonism,21,hr
clozapine,trospium,agonism,37,sec
clozapine,vilazodone,agonism,3,yr
atazanavir,abacavir,agonism,1,day
atazanavir,abiraterone,agonism,11,week
atazanavir,acenocoumarol,agonism,15,hr
atazanavir,aluminium,antagonism,43,sec
atazanavir,amiodarone,agonism,55,sec
atazanavir,atorvastatin,antagonism,3,yr
atazanavir,bismuth subsalicylate,agonism,44,min
atazanavir,bromazepam,antagonism,32,min
atazanavir,cabazitaxel,agonism,49,sec
atazanavir,calcium,antagonism,7,sec
atazanavir,clomipramine,agonism,49,sec
atazanavir,cyclosporin A,antagonism,2,day
atazanavir,dantrolene,antagonism,19,sec
atazanavir,desipramine,antagonism,37,sec
atazanavir,dicoumarol,antagonism,44,min
atazanavir,dihydroergotamine,agonism,55,sec
atazanavir,dihydroquinidine barbiturate,agonism,4,yr
atazanavir,dihydroxyaluminium,antagonism,4,day
atazanavir,doxepin,antagonism,29,week
atazanavir,eltrombopag,agonism,4,day
atazanavir,ergotamine,antagonism,55,sec
atazanavir,esomeprazol,antagonism,32,min
atazanavir,famotidine,antagonism,9,hr
atazanavir,imipramine,antagonism,43,sec
atazanavir,indinavir,agonism,4,day
atazanavir,irinotecan,agonism,39,week
atazanavir,lansoprazole,agonism,20,min
atazanavir,lidocaine,agonism,13,sec
atazanavir,lovastatin,antagonism,4,yr
atazanavir,lurasidone,antagonism,50,min
atazanavir,magnesium,agonism,3,day
atazanavir,methylergonovine,agonism,26,min
atazanavir,midazolam,antagonism,7,week
atazanavir,nevirapine,agonism,3,yr
atazanavir,nizatidine,antagonism,21,hr
atazanavir,nortriptyline,antagonism,2,yr
atazanavir,omeprazole,antagonism,2,min
atazanavir,pantoprazole,antagonism,9,hr
atazanavir,pimozide,agonism,1,day
pitavastatin,atazanavir,antagonism,3,hr
atazanavir,protriptyline,antagonism,14,min
atazanavir,quinidine barbiturate,agonism,6,day
atazanavir,rabeprazole,antagonism,21,hr
atazanavir,ramelteon,agonism,15,week
atazanavir,ranitidine,antagonism,3,hr
atazanavir,ranolazine,antagonism,1,sec
atazanavir,rifabutin,agonism,4,day
atazanavir,ritonavir,antagonism,9,hr
atazanavir,sildenafil,antagonism,20,min
atazanavir,simvastatin,agonism,1,yr
atazanavir,sirolimus,agonism,25,sec
atazanavir,st. john's wort,antagonism,39,week
atazanavir,sunitinib,agonism,37,week
atazanavir,tacrolimus (anhydrous),antagonism,6,day
atazanavir,tadalafil,antagonism,5,day
atazanavir,tamoxifen,agonism,3,hr
atazanavir,tamsulosin,agonism,1,sec
atazanavir,telithromycin,agonism,17,week
atazanavir,temsirolimus,antagonism,31,sec
atazanavir,teniposide,agonism,38,min
atazanavir,tenofovir (anhydrous),antagonism,15,hr
atazanavir,tiagabine,agonism,9,hr
atazanavir,tipranavir,agonism,5,week
atazanavir,tolterodine,antagonism,9,hr
tramadol hydrochloride,atazanavir,agonism,9,week
atazanavir,trazodone,antagonism,25,sec
atazanavir,triazolam,antagonism,50,min
atazanavir,trimipramine,agonism,37,week
atazanavir,vardenafil,agonism,49,sec
atazanavir,vemurafenib,antagonism,21,hr
atazanavir,venlafaxine,agonism,55,sec
atazanavir,verapamil,agonism,44,min
atazanavir,vilazodone,agonism,15,hr
atazanavir,vinblastine,agonism,1,day
atazanavir,vincristine,agonism,2,min
atazanavir,vinorelbine,antagonism,37,week
atazanavir,voriconazole,antagonism,1,yr
clopidogrel,bortezomib,antagonism,1,yr
clopidogrel,drotrecogin alfa,antagonism,2,yr
clopidogrel,esomeprazol,agonism,43,sec
clopidogrel,ginkgo biloba,agonism,2,yr
clopidogrel,lansoprazole,agonism,26,min
clopidogrel,omeprazole,antagonism,4,yr
clopidogrel,pantoprazole,antagonism,5,week
clopidogrel,rabeprazole,antagonism,5,yr
clopidogrel,rivaroxaban,antagonism,1,sec
clopidogrel,treprostinil,antagonism,43,sec
rosuvastatin,colchicine,agonism,49,week
rosuvastatin,cyclosporin A,agonism,26,min
rosuvastatin,fenofibrate,antagonism,4,yr
rosuvastatin,gemfibrozil,antagonism,31,sec
rosuvastatin,magnesium,agonism,55,sec
rosuvastatin,tipranavir,antagonism,3,hr
sunitinib,bevacizumab,antagonism,1,day
