Drug 1,Drug 2,DDI Type,Time,Unit
chlorpropamide,phenylbutazone,good,31,sec
chlorpropamide,pindolol,good,21,week
chlorpropamide,propranolol,bad,2,min
chlorpropamide,salsalate,good,7,sec
chlorpropamide,somatropin recombinant,good,31,sec
chlorpropamide,sotalol,good,43,week
chlorpropamide,sulfacytine,good,37,sec
chlorpropamide,sulfadiazine,bad,32,min
chlorpropamide,sulfadoxine,good,21,hr
chlorpropamide,sulfamethizole,bad,56,min
chlorpropamide,sulfamethoxazole,good,45,week
chlorpropamide,sulfasalazine,good,9,hr
chlorpropamide,timolol,good,15,week
chlorpropamide,trisalicylate-choline,bad,5,day
chlorpropamide,voriconazole,bad,4,yr
chlorprothixene,donepezil,bad,5,yr
chlorprothixene,galanthamine,good,39,week
chlorprothixene,guanethidine,bad,44,min
chlorprothixene,rivastigmine,good,15,hr
chlorzoxazone,disulfiram,good,15,hr
chlorzoxazone,triprolidine,good,21,hr
darunavir,abacavir,good,3,week
darunavir,bromazepam,good,55,sec
darunavir,clarithromycin,good,21,hr
darunavir,dantrolene,good,3,hr
darunavir,lidocaine,bad,20,min
darunavir,lopinavir,good,15,hr
darunavir,lovastatin,bad,14,min
darunavir,lurasidone,bad,26,min
darunavir,saquinavir,good,49,week
darunavir,tacrolimus (anhydrous),bad,7,day
darunavir,tadalafil,bad,3,yr
darunavir,tamoxifen,bad,2,day
darunavir,tamsulosin,good,55,sec
darunavir,telithromycin,bad,2,yr
darunavir,temsirolimus,good,25,week
darunavir,teniposide,bad,1,yr
darunavir,tiagabine,good,37,sec
darunavir,tolterodine,good,1,sec
darunavir,topotecan,good,33,week
tramadol hydrochloride,darunavir,bad,3,day
darunavir,trazodone,good,9,hr
darunavir,trimipramine,bad,5,day
darunavir,vardenafil,bad,32,min
darunavir,venlafaxine,good,29,week
darunavir,verapamil,good,47,week
darunavir,vinblastine,bad,1,yr
darunavir,vincristine,good,25,week
darunavir,vinorelbine,good,3,hr
darunavir,voriconazole,bad,26,min
(S)-citalopram,almotriptan,bad,7,day
(S)-citalopram,desvenlafaxine,bad,3,yr
(S)-citalopram,eletriptan,bad,3,yr
(S)-citalopram,frovatriptan,good,3,week
(S)-citalopram,ginkgo biloba,bad,1,yr
(S)-citalopram,isocarboxazid,bad,5,yr
(S)-citalopram,ketoprofen,good,37,sec
(S)-citalopram,linezolid,bad,3,yr
(S)-citalopram,metoprolol,bad,44,min
(S)-citalopram,naratriptan,good,3,hr
(S)-citalopram,oxycodone,good,13,sec
(S)-citalopram,phenelzine,bad,5,yr
(S)-citalopram,pimozide,good,15,hr
(S)-citalopram,propranolol,good,1,sec
(S)-citalopram,rasagiline,good,3,hr
(S)-citalopram,rizatriptan,good,25,sec
(S)-citalopram,selegiline,bad,1,yr
(S)-citalopram,sibutramine,bad,1,yr
(S)-citalopram,st. john's wort,bad,44,min
(S)-citalopram,telaprevir,bad,5,day
(S)-citalopram,telithromycin,good,25,sec
(S)-citalopram,ticlopidine,bad,44,min
(S)-citalopram,tolmetin sodium dihydrate,bad,32,min
tramadol hydrochloride,(S)-citalopram,bad,38,min
(S)-citalopram,tranylcypromine,good,9,week
(S)-citalopram,trazodone,good,1,sec
(S)-citalopram,treprostinil,bad,7,day
(S)-citalopram,trimipramine,bad,3,yr
(S)-citalopram,triprolidine,good,21,hr
(S)-citalopram,venlafaxine,good,3,hr
(S)-citalopram,voriconazole,good,21,hr
(S)-citalopram,zuclopenthixol,bad,8,min
cimetidine,acenocoumarol,bad,7,day
cimetidine,aminophylline,good,43,sec
cimetidine,atazanavir,bad,2,day
cimetidine,bromazepam,good,21,hr
cimetidine,cefditoren,bad,1,day
cimetidine,clomipramine,good,55,sec
cimetidine,clonazepam,bad,56,min
cimetidine,clorazepic acid,bad,8,min
cimetidine,clozapine,good,45,week
cimetidine,desipramine,bad,32,min
cimetidine,diazepam,good,21,hr
cimetidine,dicoumarol,good,3,hr
cimetidine,dihydroquinidine barbiturate,bad,38,min
cimetidine,dofetilide,good,21,hr
cimetidine,donepezil,bad,2,yr
cimetidine,doxepin,bad,38,min
cimetidine,dyphylline,good,37,sec
cimetidine,eltrombopag,bad,8,min
cimetidine,4'-epidoxorubicin,bad,4,yr
cimetidine,estazolam,bad,4,yr
cimetidine,ethotoin,good,9,hr
cimetidine,flecainide,good,25,week
cimetidine,flurazepam,good,21,hr
cimetidine,fosphenytoin,bad,32,min
cimetidine,galanthamine,bad,20,min
cimetidine,halazepam,bad,3,day
cimetidine,imipramine,bad,3,yr
cimetidine,itraconazole,good,21,hr
cimetidine,ketazolam,bad,1,yr
cimetidine,ketoconazole,bad,2,day
cimetidine,labetalol,bad,38,min
cimetidine,lidocaine,good,19,sec
cimetidine,mephenytoin,bad,1,yr
cimetidine,metformin,bad,2,day
cimetidine,methadone,good,15,hr
cimetidine,metoprolol,good,3,hr
cimetidine,midazolam,bad,14,min
cimetidine,moclobemide,good,15,week
cimetidine,nalbuphine,good,9,hr
cimetidine,nifedipine,good,43,sec
cimetidine,nimodipine,bad,44,min
cimetidine,nitrendipine,bad,14,min
cimetidine,nortriptyline,bad,6,day
cimetidine,oxtriphylline,good,15,hr
cimetidine,oxycodone,bad,4,day
cimetidine,oxymorphone,good,15,hr
cimetidine,pazopanib,good,31,week
cimetidine,phenytoin,good,39,week
cimetidine,posaconazole,bad,2,yr
cimetidine,pramipexole,bad,4,yr
cimetidine,prazepam,bad,2,day
cimetidine,procainamide,good,15,hr
cimetidine,propoxyphene,bad,20,min
cimetidine,propranolol,bad,5,yr
cimetidine,protriptyline,good,29,week
cimetidine,quazepam,bad,56,min
cimetidine,quinidine barbiturate,good,3,hr
cimetidine,rivastigmine,good,27,week
cimetidine,roflumilast,good,31,sec
cimetidine,sildenafil,bad,2,yr
cimetidine,sufentanil,bad,14,min
cimetidine,tacrine,bad,20,min
cimetidine,tacrolimus (anhydrous),bad,3,day
cimetidine,tamoxifen,good,1,sec
cimetidine,tamsulosin,bad,4,day
cimetidine,terfenadine,good,25,sec
cimetidine,ticlopidine,good,51,week
cimetidine,timolol,bad,7,day
cimetidine,tizanidine,good,1,sec
cimetidine,tolterodine,good,15,hr
tramadol hydrochloride,cimetidine,bad,7,day
cimetidine,trazodone,bad,32,min
cimetidine,triazolam,bad,3,yr
cimetidine,trimipramine,good,7,week
cimetidine,vilazodone,bad,5,yr
cisapride,acenocoumarol,bad,32,min
cisapride,amiodarone,good,1,sec
cisapride,amprenavir,bad,26,min
cisapride,aprepitant,good,15,hr
cisapride,atazanavir,good,21,hr
cisapride,boceprevir,bad,44,min
cisapride,clarithromycin,bad,3,yr
cisapride,clomipramine,bad,5,yr
cisapride,desipramine,bad,2,day
cisapride,dicoumarol,good,19,sec
cisapride,dihydroquinidine barbiturate,good,15,hr
cisapride,disopyramide,bad,50,min
cisapride,doxepin,bad,14,min
cisapride,encainide,good,31,week
cisapride,erythromycin,good,21,hr
cisapride,fexofenadine,good,3,hr
cisapride,flecainide,bad,4,yr
cisapride,fluconazole,bad,2,day
cisapride,fluphenazine,bad,6,day
cisapride,fosamprenavir,bad,4,day
cisapride,ibutilide,good,37,week
cisapride,imipramine,good,43,week
cisapride,indinavir,bad,3,yr
cisapride,itraconazole,good,21,hr
josamycin,cisapride,bad,1,yr
cisapride,ketoconazole,good,21,hr
cisapride,maprotiline,bad,56,min
cisapride,mesoridazine,good,37,sec
cisapride,methdilazine,good,43,sec
cisapride,methotrimeprazine,bad,2,yr
cisapride,mibefradil,bad,3,yr
cisapride,nefazodone,good,37,sec
cisapride,nelfinavir,good,9,hr
cisapride,nifedipine,bad,3,yr
cisapride,nortriptyline,good,3,hr
cisapride,perphenazine,good,25,week
cisapride,posaconazole,good,37,sec
cisapride,procainamide,good,35,week
cisapride,prochlorperazine,good,43,sec
cisapride,promazine,bad,26,min
cisapride,promethazine,good,11,week
cisapride,propafenone hydrochloride,good,9,hr
cisapride,propiomazine,bad,3,yr
cisapride,protriptyline,bad,7,day
cisapride,quinidine barbiturate,bad,38,min
cisapride,quinupristin,good,21,hr
cisapride,ritonavir,bad,6,day
cisapride,saquinavir,good,39,week
cisapride,sotalol,good,19,sec
cisapride,tacrolimus (anhydrous),good,43,sec
cisapride,telaprevir,good,15,hr
cisapride,telavancin,bad,4,day
cisapride,telavancin hydrochloride,bad,4,day
cisapride,telithromycin,bad,3,day
cisapride,terfenadine,bad,14,min
cisapride,thiethylperazine,good,3,hr
cisapride,thioridazine,good,49,sec
cisapride,thiothixene,bad,1,day
cisapride,tipranavir,good,11,week
cisapride,toremifene,good,17,week
cisapride,trifluoperazine,good,31,sec
cisapride,triflupromazine,bad,4,day
cisapride,trimeprazine,good,37,sec
cisapride,trimipramine,bad,4,yr
cisapride,troleandomycin,good,17,week
cisapride,voriconazole,good,15,hr
cisapride,vorinostat,good,15,hr
cisapride,zuclopenthixol,good,23,week
citalopram,acenocoumarol,good,15,hr
citalopram,almotriptan,good,31,sec
citalopram,clarithromycin,bad,2,min
citalopram,clozapine,good,25,week
citalopram,desvenlafaxine,good,49,sec
citalopram,dicoumarol,good,43,sec
citalopram,eletriptan,bad,5,yr
citalopram,erythromycin,good,19,sec
citalopram,frovatriptan,bad,5,day
citalopram,ginkgo biloba,bad,3,day
citalopram,isocarboxazid,good,43,sec
josamycin,citalopram,bad,50,min
citalopram,ketoprofen,good,25,week
citalopram,linezolid,good,35,week
citalopram,metoprolol,bad,1,yr
citalopram,moclobemide,bad,38,min
citalopram,naratriptan,bad,3,day
citalopram,oxycodone,good,9,hr
citalopram,phenelzine,good,15,hr
citalopram,pimozide,bad,7,day
citalopram,propranolol,good,3,hr
citalopram,rasagiline,good,21,hr
citalopram,rizatriptan,good,37,week
citalopram,selegiline,bad,2,day
citalopram,sibutramine,good,1,sec
citalopram,st. john's wort,good,21,hr
citalopram,telithromycin,good,21,hr
citalopram,ticlopidine,good,9,hr
citalopram,tolmetin sodium dihydrate,bad,1,day
tramadol hydrochloride,citalopram,good,9,hr
citalopram,tranylcypromine,good,15,hr
citalopram,trazodone,bad,1,yr
citalopram,treprostinil,bad,5,day
citalopram,trimipramine,bad,38,min
citalopram,triprolidine,bad,2,yr
citalopram,troleandomycin,good,15,hr
citalopram,venlafaxine,bad,5,yr
citalopram,voriconazole,good,15,hr
citalopram,zuclopenthixol,bad,38,min
clarithromycin,abiraterone,bad,3,yr
clarithromycin,acenocoumarol,bad,2,day
clarithromycin,alvimopan,good,15,hr
clarithromycin,aminophylline,good,29,week
clarithromycin,amiodarone,bad,56,min
clarithromycin,aprepitant,good,7,sec
clarithromycin,atazanavir,bad,5,yr
clarithromycin,atorvastatin,bad,38,min
clarithromycin,bromazepam,bad,1,yr
clarithromycin,cabazitaxel,bad,50,min
clarithromycin,colchicine,good,3,hr
clarithromycin,cyclosporin A,good,7,sec
clarithromycin,dabrafenib,good,21,hr
clarithromycin,dantrolene,bad,4,yr
clarithromycin,darifenacin,good,19,week
clarithromycin,diazepam,good,23,week
clarithromycin,dicoumarol,bad,6,day
clarithromycin,digoxin,bad,1,yr
clarithromycin,dihydroergotamine,good,21,hr
clarithromycin,disopyramide,good,15,hr
clarithromycin,dofetilide,bad,1,yr
clarithromycin,dronedarone,good,3,hr
clarithromycin,dyphylline,good,27,week
clarithromycin,eletriptan,good,7,sec
clarithromycin,ergotamine,bad,2,day
clarithromycin,everolimus,good,31,sec
clarithromycin,fluoxetine,good,21,hr
clarithromycin,fosphenytoin,good,31,week
clarithromycin,gefitinib,bad,6,day
clarithromycin,iloperidone,bad,1,yr
clarithromycin,imatinib,good,15,week
clarithromycin,indinavir,good,9,hr
clarithromycin,itraconazole,good,3,hr
clarithromycin,ivacaftor,good,3,week
clarithromycin,lovastatin,bad,5,yr
clarithromycin,lurasidone,bad,5,day
clarithromycin,6alpha-methylprednisolone,good,19,sec
clarithromycin,methysergide,bad,3,yr
clarithromycin,midazolam,good,5,week
clarithromycin,oxtriphylline,good,25,sec
clarithromycin,pazopanib,bad,8,min
clarithromycin,phenytoin,good,49,sec
clarithromycin,pimozide,good,49,sec
clarithromycin,ponatinib,good,15,hr
clarithromycin,quetiapine,bad,2,min
clarithromycin,quinidine barbiturate,bad,2,yr
clarithromycin,quinupristin,good,41,week
clarithromycin,ranolazine,bad,1,yr
clarithromycin,regorafenib,good,7,week
clarithromycin,repaglinide,bad,3,yr
clarithromycin,rifabutin,good,13,sec
clarithromycin,saxagliptin,good,21,hr
clarithromycin,sertraline,good,3,hr
clarithromycin,sildenafil,good,21,week
clarithromycin,simvastatin,good,31,sec
clarithromycin,sirolimus,good,55,sec
clarithromycin,solifenacin,good,31,sec
clarithromycin,sotalol,bad,6,day
clarithromycin,sunitinib,bad,3,yr
clarithromycin,tacrolimus (anhydrous),bad,3,yr
clarithromycin,tadalafil,bad,5,yr
clarithromycin,tamoxifen,bad,4,day
clarithromycin,tamsulosin,bad,20,min
clarithromycin,telithromycin,good,25,sec
clarithromycin,temsirolimus,bad,1,yr
clarithromycin,teniposide,bad,4,yr
clarithromycin,terfenadine,good,39,week
clarithromycin,thiothixene,good,35,week
clarithromycin,tiagabine,bad,4,yr
clarithromycin,tipranavir,good,11,week
clarithromycin,tolterodine,good,7,sec
clarithromycin,tolvaptan,bad,50,min
clarithromycin,topotecan,bad,4,yr
clarithromycin,toremifene,good,21,hr
tramadol hydrochloride,clarithromycin,bad,6,day
clarithromycin,trazodone,bad,3,day
clarithromycin,triazolam,good,19,sec
clarithromycin,trimipramine,bad,1,yr
clarithromycin,valproic acid,good,25,sec
clarithromycin,vardenafil,good,37,week
clarithromycin,vemurafenib,good,49,sec
clarithromycin,venlafaxine,bad,56,min
clarithromycin,verapamil,bad,2,yr
clarithromycin,vilazodone,good,15,hr
clarithromycin,vinblastine,bad,38,min
clarithromycin,vincristine,good,21,hr
clarithromycin,vinorelbine,bad,4,day
clarithromycin,vismodegib,good,49,sec
clarithromycin,voriconazole,bad,3,yr
clarithromycin,vorinostat,bad,4,yr
clarithromycin,zuclopenthixol,bad,5,yr
clemastine,donepezil,bad,1,yr
clemastine,galanthamine,bad,56,min
clemastine,rivastigmine,good,3,hr
clemastine,tacrine,good,9,hr
trimethobenzamide,clemastine,good,7,week
clemastine,triprolidine,good,15,week
clemastine,trospium,good,43,sec
clidinium,donepezil,bad,3,yr
clidinium,galanthamine,bad,32,min
clidinium,haloperidol,good,3,hr
clidinium,potassium chloride,bad,4,day
clidinium,pramlintide,bad,50,min
clidinium,secretin,good,55,sec
clidinium,tacrine,bad,2,day
trimethobenzamide,clidinium,bad,6,day
clidinium,triprolidine,good,17,week
clidinium,trospium,good,3,hr
clofibrate,acenocoumarol,good,45,week
clofibrate,acetohexamide,good,25,week
clofibrate,dicoumarol,bad,2,min
clofibrate,glipizide,good,27,week
clofibrate,glisoxepide,bad,2,day
clofibrate,glyburide,bad,38,min
clofibrate,glycodiazine,bad,44,min
clofibrate,insulin aspart,good,15,hr
clofibrate,insulin detemir,good,55,sec
clofibrate,insulin glulisine,good,21,hr
clofibrate,tolazamide,good,9,hr
clofibrate,ursodeoxycholic acid,bad,2,day
clomiphene,amobarbital,bad,2,min
clomiphene,aprobarbital,good,25,sec
clomiphene,butabarbital,good,1,sec
clomiphene,butethal,bad,1,yr
clomiphene,ethotoin,bad,56,min
clomiphene,fosphenytoin,good,49,sec
clomiphene,griseofulvin,good,1,sec
clomiphene,heptabarbital,bad,44,min
clomiphene,hexobarbital,good,7,week
clomiphene,mephenytoin,good,37,week
clomiphene,mephobarbital,bad,4,yr
clomiphene,pentobarbital,good,29,week
clomiphene,phenobarbital,bad,3,yr
clomiphene,phenytoin,good,17,week
clomiphene,prednisolone,good,37,sec
clomiphene,prednisone,bad,4,yr
clomiphene,primidone,bad,50,min
clomiphene,raloxifene,good,43,sec
clomiphene,secobarbital,good,1,sec
clomiphene,talbutal,bad,7,day
clomiphene,ursodeoxycholic acid,good,21,week
clonazepam,clozapine,good,31,sec
clonazepam,fluconazole,good,15,hr
clonazepam,indinavir,bad,26,min
clonazepam,itraconazole,bad,5,yr
clonazepam,kava,bad,2,min
clonazepam,ketoconazole,good,9,hr
clonazepam,nelfinavir,good,15,hr
clonazepam,omeprazole,good,1,sec
clonazepam,ritonavir,bad,1,yr
clonazepam,saquinavir,good,33,week
clonazepam,st. john's wort,good,3,week
clonazepam,telithromycin,bad,3,day
clonazepam,tipranavir,good,39,week
clonazepam,triprolidine,bad,38,min
clonazepam,vigabatrin,bad,4,yr
clonazepam,voriconazole,good,37,sec
clorazepic acid,amprenavir,bad,1,yr
clorazepic acid,clozapine,bad,1,yr
clorazepic acid,ethotoin,good,25,week
clorazepic acid,fluconazole,good,43,week
clorazepic acid,fosamprenavir,good,13,sec
clorazepic acid,fosphenytoin,bad,1,yr
clorazepic acid,indinavir,good,49,week
clorazepic acid,itraconazole,bad,7,day
clorazepic acid,kava,good,43,sec
clorazepic acid,ketoconazole,bad,5,yr
clorazepic acid,mephenytoin,good,49,sec
clorazepic acid,nelfinavir,good,15,hr
clorazepic acid,omeprazole,bad,5,yr
clorazepic acid,phenytoin,good,13,week
clorazepic acid,ritonavir,good,49,sec
clorazepic acid,saquinavir,good,55,sec
clorazepic acid,telithromycin,bad,5,yr
clorazepic acid,tipranavir,bad,26,min
clorazepic acid,triprolidine,bad,4,day
clorazepic acid,voriconazole,good,3,hr
clotrimazole,alvimopan,bad,2,min
clotrimazole,colchicine,good,13,week
clotrimazole,everolimus,bad,4,yr
clotrimazole,halofantrine,good,1,sec
clotrimazole,lurasidone,good,9,week
clotrimazole,ranolazine,bad,32,min
clotrimazole,tacrolimus (anhydrous),bad,5,yr
clotrimazole,tamsulosin,good,55,sec
clotrimazole,tolterodine,bad,4,day
clotrimazole,tolvaptan,good,15,hr
tramadol hydrochloride,clotrimazole,bad,3,yr
clotrimazole,trazodone,bad,44,min
clozapine,ado-trastuzumab emtansine,good,21,hr
clozapine,bromazepam,good,37,sec
clozapine,cinolazepam,bad,2,yr
clozapine,diazepam,good,21,hr
clozapine,dihydrocodeine,bad,2,yr
clozapine,donepezil,bad,6,day
clozapine,erythromycin,good,9,week
clozapine,estazolam,good,55,sec
clozapine,ethotoin,bad,14,min
clozapine,flunitrazepam,bad,3,yr
clozapine,fluoxetine,bad,4,yr
clozapine,flurazepam,good,21,hr
clozapine,fluvoxamine,bad,2,day
clozapine,fosphenytoin,good,17,week
clozapine,galanthamine,bad,1,yr
clozapine,halazepam,bad,3,yr
clozapine,haloperidol,bad,7,day
josamycin,clozapine,bad,44,min
clozapine,ketazolam,bad,38,min
clozapine,lamotrigine,good,21,hr
clozapine,lormetazepam,bad,26,min
clozapine,mephenytoin,good,37,week
clozapine,midazolam,bad,7,day
clozapine,modafinil,good,55,sec
clozapine,nitrazepam,bad,3,yr
clozapine,oxazepam,good,21,week
clozapine,paclitaxel,good,3,hr
clozapine,phenytoin,good,49,sec
clozapine,prazepam,bad,56,min
clozapine,quazepam,good,3,hr
clozapine,rifabutin,good,21,hr
clozapine,ritonavir,good,3,hr
clozapine,rivastigmine,good,7,sec
clozapine,sertraline,bad,14,min
clozapine,tacrine,bad,44,min
clozapine,tamoxifen,bad,50,min
clozapine,tamsulosin,good,27,week
clozapine,temazepam,good,43,sec
clozapine,tetrabenazine,good,9,hr
clozapine,thiabendazole,good,3,hr
tramadol hydrochloride,clozapine,good,25,sec
clozapine,triazolam,bad,20,min
trimethobenzamide,clozapine,bad,3,day
clozapine,triprolidine,good,21,hr
clozapine,trospium,good,37,sec
clozapine,vilazodone,bad,3,yr
atazanavir,abacavir,bad,1,day
atazanavir,abiraterone,good,11,week
atazanavir,acenocoumarol,good,15,hr
atazanavir,aluminium,good,43,sec
atazanavir,amiodarone,good,55,sec
atazanavir,atorvastatin,bad,3,yr
atazanavir,bismuth subsalicylate,bad,44,min
atazanavir,bromazepam,bad,32,min
atazanavir,cabazitaxel,good,49,sec
atazanavir,calcium,good,7,sec
atazanavir,clomipramine,good,49,sec
atazanavir,cyclosporin A,bad,2,day
atazanavir,dantrolene,good,19,sec
atazanavir,desipramine,good,37,sec
atazanavir,dicoumarol,bad,44,min
atazanavir,dihydroergotamine,good,55,sec
atazanavir,dihydroquinidine barbiturate,bad,4,yr
atazanavir,dihydroxyaluminium,bad,4,day
atazanavir,doxepin,good,29,week
atazanavir,eltrombopag,bad,4,day
atazanavir,ergotamine,good,55,sec
atazanavir,esomeprazol,bad,32,min
atazanavir,famotidine,good,9,hr
atazanavir,imipramine,good,43,sec
atazanavir,indinavir,bad,4,day
atazanavir,irinotecan,good,39,week
atazanavir,lansoprazole,bad,20,min
atazanavir,lidocaine,good,13,sec
atazanavir,lovastatin,bad,4,yr
atazanavir,lurasidone,bad,50,min
atazanavir,magnesium,bad,3,day
atazanavir,methylergonovine,bad,26,min
